Emp ID,First Name,Last Name,Gender,E Mail,Date of Birth,Date of Joining,Age in Company (Years),Salary,Last % Hike,Place Name,County,State,Zip
988654,Harvey,Novotny,M,harvey.novotny@hotmail.com,5/9/1966,3/12/2017,0.38,97363,28%,Scottsdale,Maricopa,AZ,85258
130373,Muriel,Capps,F,muriel.capps@exxonmobil.com,7/7/1979,8/19/2003,13.95,156501,13%,Dover Afb,Kent,DE,19902
490970,Emelina,Bright,F,emelina.bright@gmail.com,12/28/1975,1/23/2009,8.52,175525,1%,Carlisle,Sullivan,IN,47838
885253,Nida,Christ,F,nida.christ@yahoo.com,3/24/1996,5/19/2017,0.19,199147,30%,Pingree,Stutsman,ND,58476
996402,Margareta,Knotts,F,margareta.knotts@yahoo.com,12/26/1963,6/7/1989,28.16,116199,3%,Neeses,Orangeburg,SC,29107
947623,Michelle,Watters,F,michelle.watters@gmail.com,5/10/1985,4/11/2011,6.3,191282,19%,Monango,Monango,ND,58471
184402,Ferdinand,Kuhn,M,ferdinand.kuhn@gmail.com,1/5/1961,3/7/1985,32.41,157315,7%,Chicago,Cook,IL,60701
924964,Muoi,Robertson,F,muoi.robertson@microsoft.com,12/15/1993,1/10/2017,0.55,195377,2%,Boone,Watauga,NC,28607
183909,Yasuko,Ledford,F,yasuko.ledford@gmail.com,9/22/1966,3/10/1996,21.4,182705,2%,South Milford,LaGrange,IN,46786
354069,Christopher,Montez,F,christopher.montez@verizon.net,10/11/1984,2/3/2014,3.48,186180,9%,Milwaukee,Milwaukee,WI,53235
613719,Scott,Lassiter,M,scott.lassiter@hotmail.com,7/15/1962,4/25/2016,1.26,109377,24%,Clearmont,Sheridan,WY,82835
357718,Johnathon,Beltran,M,johnathon.beltran@yahoo.com,5/3/1990,6/30/2017,0.08,88917,0%,Clyde,Nodaway,MO,64432
834650,Scarlett,Valle,F,scarlett.valle@gmail.com,2/21/1973,1/11/1995,22.56,172905,21%,Bankston,Fayette,AL,35542
888177,Ta,Yarborough,F,ta.yarborough@hotmail.co.uk,12/5/1964,10/13/2000,16.8,123120,12%,Keithville,Caddo,LA,71047
663522,Nathanial,Weldon,M,nathanial.weldon@yahoo.com,11/13/1981,10/13/2011,5.79,135939,2%,Shawnee Mission,Johnson,KS,66223
807484,Jamel,Schweitzer,M,jamel.schweitzer@gmail.com,3/16/1958,11/11/2003,13.72,57081,25%,Masontown,Fayette,PA,15461
576715,Gracia,Roldan,F,gracia.roldan@earthlink.net,9/4/1972,9/21/2010,6.85,164855,25%,Albany,Albany,NY,12242
387891,Sheri,Ridley,F,sheri.ridley@gmail.com,8/28/1986,2/6/2013,4.47,177932,24%,Morganza,St. Mary's,MD,20660
875533,Heriberto,Spearman,M,heriberto.spearman@aol.com,12/14/1981,5/18/2008,9.2,79511,25%,Berkeley,Alameda,CA,94709
704654,Ellsworth,Rhyne,M,ellsworth.rhyne@outlook.com,10/26/1992,4/18/2017,0.28,102342,6%,Broken Arrow,Wagoner,OK,74014
396706,Waldo,Breen,M,waldo.breen@gmail.com,2/12/1965,1/27/2012,5.5,121145,30%,Towaoc,Montezuma,CO,81334
837859,Isreal,Holliman,M,isreal.holliman@shell.com,2/13/1970,9/27/2006,10.84,72852,18%,Tilden,Randolph,IL,62292
906924,Leana,Fowler,F,leana.fowler@apple.com,10/24/1984,7/22/2006,11.02,183385,26%,San Rafael,Marin,CA,94912
244379,Boyd,Osburn,M,boyd.osburn@hotmail.com,7/16/1980,11/20/2002,14.7,144825,27%,Oxford,Chester,PA,19363
431394,Les,Blocker,M,les.blocker@cox.net,2/5/1980,11/8/2010,6.72,91392,27%,Boston,Suffolk,MA,2205
549982,Daren,Broadnax,M,daren.broadnax@aol.com,2/16/1987,6/17/2013,4.12,69022,2%,Germantown,Montgomery,MD,20875
766429,Tyler,Broughton,F,tyler.broughton@gmail.com,2/6/1974,1/9/2005,12.56,194131,26%,Wagner,Charles Mix,SD,57380
344898,Russel,Bostic,M,russel.bostic@yahoo.com,2/12/1969,1/4/2016,1.56,154813,23%,Menasha,Winnebago,WI,54952
426061,Johnnie,Janssen,M,johnnie.janssen@hotmail.com,8/25/1979,1/22/2008,9.52,134749,23%,Lakeville,Oakland,MI,48366
788422,Gaylene,Pearce,F,gaylene.pearce@bp.com,10/21/1968,6/5/1997,20.16,78992,11%,Burfordville,Cape Girardeau,MO,63739
494903,Chi,Cho,M,chi.cho@microsoft.com,7/16/1992,6/4/2016,1.15,104103,20%,Walhalla,Oconee,SC,29691
939209,Erich,Fullerton,M,erich.fullerton@gmail.com,4/17/1992,1/5/2015,2.56,165246,15%,Salem,Doña Ana,NM,87941
415047,Gladis,Harless,F,gladis.harless@yahoo.co.uk,8/14/1994,7/25/2016,1.01,122395,8%,Round Rock,Williamson,TX,78683
172373,Karly,Jacob,F,karly.jacob@yahoo.ca,12/10/1958,11/21/2011,5.69,99217,26%,Lyndora,Butler,PA,16045
956982,Lise,Breen,F,lise.breen@gmail.com,7/15/1966,2/6/1989,28.49,133938,15%,Thompson,Audrain,MO,65285
377842,Bong,Wilmoth,F,bong.wilmoth@walmart.com,5/13/1972,4/23/2016,1.26,164219,14%,Bradenton,Manatee,FL,34280
735648,Sherika,Gordon,F,sherika.gordon@gmail.com,4/5/1988,10/27/2009,7.76,60045,8%,Parkin,Cross,AR,72373
856621,Geraldo,Curry,M,geraldo.curry@hotmail.com,7/30/1977,3/22/2003,14.36,42557,15%,El Dorado,El Dorado,CA,95623
410532,Shakita,Hargis,F,shakita.hargis@btinternet.com,7/10/1959,1/5/1983,34.58,115049,22%,Mount Auburn,Christian,IL,62547
387199,Patrice,Hickson,F,patrice.hickson@gmail.com,7/11/1973,8/11/1997,19.98,187486,18%,Louisville,Jefferson,KY,40250
486442,Marvis,Cisneros,F,marvis.cisneros@gmail.com,8/22/1992,6/23/2014,3.1,130442,17%,Tucker,DeKalb,GA,30085
712096,Sherrie,Switzer,F,sherrie.switzer@hotmail.com,7/16/1962,1/7/2009,8.56,90781,19%,Shawnee Mission,Johnson,KS,66219
187207,Wilhemina,Clay,F,wilhemina.clay@exxonmobil.com,7/24/1996,7/22/2017,0.02,192136,20%,Inverness,Citrus,FL,34452
583435,Rosario,Mcmaster,M,rosario.mcmaster@yahoo.com,6/30/1987,5/25/2009,8.18,130952,1%,Dallas,Dallas,TX,75203
652292,Ned,Adkins,M,ned.adkins@aol.com,3/24/1972,2/6/1997,20.48,135861,23%,Helena,Phillips,AR,72342
839764,Mabel,Waite,F,mabel.waite@gmail.com,10/21/1983,11/6/2010,6.73,127062,26%,Willow Grove,Montgomery,PA,19090
817441,Lucilla,Perrin,F,lucilla.perrin@walmart.com,11/29/1966,9/29/2013,3.83,125676,24%,Exton,Chester,PA,19341
319686,Modesta,Wicker,F,modesta.wicker@gmail.com,12/26/1991,4/3/2013,4.32,83184,12%,Morton,Scott,MS,39117
340456,Kenneth,Jackson,M,kenneth.jackson@hotmail.com,4/23/1960,10/23/2011,5.77,100610,20%,Sykeston,Wells,ND,58486
862292,Shara,Livingston,F,shara.livingston@gmail.com,2/27/1990,9/8/2016,0.88,168481,9%,Wellsville,Montgomery,MO,63384
155455,Ethyl,Olivas,F,ethyl.olivas@aol.com,4/17/1994,10/17/2016,0.78,74428,2%,Oak Grove,West Carroll,LA,71263
755512,Ozie,Barrientos,F,ozie.barrientos@gmail.com,3/12/1970,8/14/2012,4.96,57902,25%,Printer,Floyd,KY,41655
350036,Apryl,Sparkman,F,apryl.sparkman@gmail.com,7/19/1961,7/27/1996,21.02,113525,25%,Bismarck,Burleigh,ND,58503
660160,Dorsey,Heilman,M,dorsey.heilman@hotmail.com,8/3/1984,10/13/2007,9.8,198523,0%,Las Vegas,Clark,NV,89122
615367,Theo,Posey,M,theo.posey@aol.com,9/1/1988,9/9/2010,6.89,137936,21%,Mason,Grant,KY,41054
926340,Tracy,Adkins,M,tracy.adkins@yahoo.com,4/5/1969,4/28/1996,21.26,86484,27%,Arvada,Jefferson,CO,80004
741414,Alberto,Herrick,M,alberto.herrick@bellsouth.net,6/21/1971,8/5/2009,7.98,50477,4%,Northome,Koochiching,MN,56661
552215,Rick,Bedard,M,rick.bedard@yahoo.com,10/28/1965,12/13/1987,29.64,199581,22%,Bay Village,Cuyahoga,OH,44140
629523,Jake,Dahl,M,jake.dahl@gmail.com,7/17/1977,3/15/2011,6.38,99018,26%,Switzer,Logan,WV,25647
257355,Giuseppina,Buffington,F,giuseppina.buffington@hotmail.com,11/10/1963,2/20/2009,8.44,190461,2%,Montrose,Los Angeles,CA,91020
405704,Adolfo,Bruner,M,adolfo.bruner@aol.com,12/16/1995,5/28/2017,0.17,136866,2%,Oconto,Custer,NE,68860
809563,Majorie,Loya,F,majorie.loya@btinternet.com,10/14/1986,1/31/2016,1.49,65454,21%,Amarillo,Potter,TX,79174
551274,Lela,Rudd,F,lela.rudd@outlook.com,7/14/1969,3/30/1993,24.35,166282,27%,Long Island,Cumberland,ME,4050
410721,Everett,Higgins,M,everett.higgins@verizon.net,8/6/1992,3/5/2017,0.4,74024,8%,Fruitvale,Van Zandt,TX,75127
411970,Nestor,Dabney,M,nestor.dabney@gmail.com,10/10/1992,12/4/2014,2.65,110123,23%,Allen,Floyd,KY,41601
502786,Clarice,Winters,F,clarice.winters@hotmail.co.uk,3/18/1979,8/22/2006,10.94,193848,2%,Commerce,Hunt,TX,75429
779981,Humberto,Toler,M,humberto.toler@shell.com,11/14/1973,12/31/1999,17.59,156609,24%,Golden,Jefferson,CO,80402
243913,Fredrick,Settle,M,fredrick.settle@yahoo.co.in,8/24/1982,10/19/2014,2.78,136518,19%,Corpus Christi,Nueces,TX,78414
465563,Amira,Worrell,F,amira.worrell@gmail.com,1/10/1969,9/1/1999,17.92,182211,17%,Battletown,Meade,KY,40104
126947,Tonda,Proctor,F,tonda.proctor@yahoo.co.in,1/5/1968,5/20/1994,23.21,198873,6%,Ludowici,Long,GA,31316
997123,Sal,Flynn,M,sal.flynn@msn.com,11/27/1980,5/12/2006,11.22,157667,25%,Spanaway,Pierce,WA,98387
768053,Melissa,Crooks,F,melissa.crooks@yahoo.com,2/4/1964,7/19/2005,12.03,124945,18%,Rosiclare,Hardin,IL,62982
922004,Rocio,Oakes,F,rocio.oakes@msn.com,8/26/1961,1/4/2001,16.57,122124,29%,Emigrant,Park,MT,59027
893257,Margaret,Grover,F,margaret.grover@aol.com,11/1/1973,8/18/1999,17.96,63546,13%,Mount Vernon,Lawrence,MO,65712
513516,Mahalia,Sturm,F,mahalia.sturm@yahoo.co.in,8/7/1981,8/30/2009,7.92,110403,6%,Kingfield,Franklin,ME,4947
550688,Eliz,Dietz,F,eliz.dietz@gmail.com,7/5/1972,1/27/1997,20.51,66464,9%,Washington,District of Columbia,DC,20003
578658,Irving,Blake,M,irving.blake@outlook.com,12/19/1978,2/22/2012,5.43,138388,10%,Norfolk,Norfolk (city),VA,23515
687401,Rich,Mcclendon,M,rich.mcclendon@gmail.com,8/1/1993,2/7/2015,2.47,52293,1%,Celina,Clay,TN,38551
616542,Elden,Daniels,M,elden.daniels@rediffmail.com,1/4/1987,3/7/2012,5.39,71545,17%,Roma,Starr,TX,78584
229674,Cameron,Michaels,M,cameron.michaels@gmail.com,6/24/1990,9/2/2012,4.9,120889,3%,Herron,Alpena,MI,49744
910839,Bert,Stegall,M,bert.stegall@yahoo.com,3/4/1981,6/29/2008,9.08,41559,13%,Dora,Ozark,MO,65637
916771,Mittie,Folk,F,mittie.folk@gmail.com,11/28/1980,5/5/2004,13.24,183443,10%,Ellicott City,Howard,MD,21041
917366,Lupe,Cummings,F,lupe.cummings@charter.net,10/28/1969,9/27/2011,5.84,196104,3%,Bulls Gap,Hawkins,TN,37711
138184,Darren,Poole,M,darren.poole@gmail.com,2/4/1967,11/3/1993,23.75,153190,14%,Winterville,Aroostook,ME,4788
752368,Jamaal,Cummins,M,jamaal.cummins@gmail.com,10/23/1977,3/29/2007,10.34,46726,24%,Stotts City,Lawrence,MO,65756
246567,Roger,Braxton,M,roger.braxton@cox.net,8/27/1982,3/12/2004,13.39,61732,8%,Albany,Albany,NY,12214
364826,Timika,Brice,F,timika.brice@exxonmobil.com,10/22/1961,4/28/2002,15.26,119869,9%,Woodbury,Litchfield,CT,6798
818588,Lazaro,Royer,M,lazaro.royer@bp.com,5/5/1993,5/26/2016,1.17,145995,27%,Slayden,Dickson,TN,37165
976130,Latasha,Blevins,F,latasha.blevins@yahoo.ca,4/11/1969,10/29/1997,19.76,176008,17%,Monroeton,Bradford,PA,18832
113693,Felton,Nail,M,felton.nail@hotmail.com,6/9/1963,3/5/1986,31.42,190803,3%,River Ranch,Polk,FL,33867
259326,Jeff,Helm,M,jeff.helm@gmail.com,5/3/1995,4/21/2017,0.27,141914,27%,Pattison,Claiborne,MS,39144
203015,Peter,Amos,M,peter.amos@gmail.com,10/26/1970,4/19/2007,10.28,172086,14%,Frankfort,Franklin,KY,40604
507960,Alesia,Coward,F,alesia.coward@aol.com,4/29/1966,6/1/2004,13.16,181054,12%,Gainesville,Alachua,FL,32611
685086,Enedina,Fair,F,enedina.fair@gmail.com,1/19/1981,11/11/2005,11.72,125705,6%,North Bloomfield,Trumbull,OH,44450
377827,Wyatt,Mccants,M,wyatt.mccants@yahoo.com,12/19/1966,12/16/2014,2.62,47092,24%,Pilgrims Knob,Buchanan,VA,24634
793908,Raleigh,Rainey,M,raleigh.rainey@aol.com,12/22/1981,6/3/2006,11.16,86904,7%,Hookerton,Greene,NC,28538
562756,Penney,Temple,F,penney.temple@gmail.com,7/28/1970,7/6/2009,8.07,145546,28%,Grand Forks,Grand Forks,ND,58203
593831,Homer,Burk,M,homer.burk@walmart.com,2/11/1972,7/22/2017,0.02,185392,15%,Aldenville,Wayne,PA,18401
654413,Catrice,Tolbert,F,catrice.tolbert@shell.com,10/3/1968,9/17/1999,17.87,48537,22%,Algonquin,McHenry,IL,60102
177908,Elisha,Zink,M,elisha.zink@gmail.com,11/10/1958,4/10/1990,27.32,61043,5%,Saint Petersburg,Pinellas,FL,33715
213923,Rufus,Hinojosa,M,rufus.hinojosa@gmail.com,12/27/1993,7/28/2015,2,167697,0%,Oldfield,Christian,MO,65720
453046,Efrain,Kahn,M,efrain.kahn@gmail.com,5/26/1966,1/26/2003,14.51,165227,22%,Macomb,Macomb,MI,48042
416395,Cliff,Corrigan,M,cliff.corrigan@rediffmail.com,12/7/1995,7/26/2017,0.01,170168,23%,Cubero,Cibola,NM,87014
428638,Hal,Mccormick,M,hal.mccormick@yahoo.ca,5/29/1975,8/4/2007,9.99,192757,5%,Pecks Mill,Logan,WV,25547
185040,Elena,Yang,F,elena.yang@gmail.com,6/16/1961,11/3/1998,18.75,82752,23%,Interlochen,Grand Traverse,MI,49643
369773,Frederick,Carbone,M,frederick.carbone@walmart.com,6/7/1989,11/14/2012,4.7,169476,6%,Springfield,Greene,MO,65804
509313,Laurena,Marcus,F,laurena.marcus@gmail.com,5/16/1966,6/22/2006,11.11,149178,6%,Madison Lake,Blue Earth,MN,56063
842810,Everette,Dailey,M,everette.dailey@hotmail.com,2/7/1994,1/14/2016,1.54,160453,14%,Ucon,Bonneville,ID,83454
641526,Londa,Newby,F,londa.newby@gmail.com,2/14/1964,11/6/2013,3.73,185486,13%,Bowman,Orangeburg,SC,29018
347756,Claudio,Montgomery,M,claudio.montgomery@yahoo.com,1/11/1965,4/19/2012,5.28,43813,26%,White Oak,Raleigh,WV,25989
310825,Elliot,Templeton,M,elliot.templeton@aol.com,12/15/1973,7/5/2007,10.07,178548,20%,Brunsville,Plymouth,IA,51008
676338,Carissa,Dalton,F,carissa.dalton@microsoft.com,6/8/1963,4/30/1994,23.26,195195,3%,Augusta,Richmond,GA,30914
982306,Ammie,Hudspeth,F,ammie.hudspeth@hotmail.com,1/21/1967,12/6/2007,9.65,72705,19%,Hodgenville,Larue,KY,42748
912439,Manuel,Brim,M,manuel.brim@gmail.com,8/27/1968,9/4/2008,8.9,127820,8%,Redwood City,San Mateo,CA,94065
300153,Denice,Cornejo,F,denice.cornejo@gmail.com,3/31/1996,7/27/2017,0,89536,19%,Sugar Land,Fort Bend,TX,77479
324892,Raleigh,Soriano,M,raleigh.soriano@outlook.com,4/7/1993,5/2/2015,2.24,173204,25%,Bremerton,Kitsap,WA,98310
742590,September,Jorgensen,F,september.jorgensen@yahoo.com,9/2/1984,4/22/2008,9.27,85747,29%,Hamletsburg,Pope,IL,62944
402636,Harry,Emanuel,M,harry.emanuel@gmail.com,1/21/1974,4/1/2004,13.33,127481,8%,Amber,Grady,OK,73004
405301,Orval,Velasco,M,orval.velasco@apple.com,12/5/1991,9/27/2015,1.84,174186,29%,Spencer,Boyd,NE,68777
948900,Kelle,Brenner,F,kelle.brenner@yahoo.com,7/30/1984,7/23/2012,5.02,188357,3%,Lansing,Ingham,MI,48937
718875,Evelia,Kimmel,F,evelia.kimmel@hotmail.com,4/5/1983,8/5/2012,4.98,72982,20%,Mesquite,Clark,NV,89027
484415,Chong,Hackett,M,chong.hackett@gmail.com,9/16/1989,8/17/2016,0.95,107689,18%,Valley Home,Valley Home,CA,95384
350283,Deshawn,Clegg,M,deshawn.clegg@gmail.com,4/8/1959,1/25/1982,35.53,127818,23%,Bledsoe,Cochran,TX,79314
765212,Estelle,Kingsley,F,estelle.kingsley@gmail.com,10/5/1960,4/28/2009,8.25,44687,17%,Oklahoma City,Oklahoma,OK,73114
760606,Asa,Mckee,M,asa.mckee@yahoo.com,6/12/1978,10/1/2002,14.83,112311,24%,Miami,Miami-Dade,FL,33166
331661,Wanetta,Batson,F,wanetta.batson@hotmail.com,5/8/1961,9/11/2007,9.88,84744,25%,Islesford,Hancock,ME,4646
224563,Dudley,Hammer,M,dudley.hammer@charter.net,8/1/1994,5/14/2016,1.21,111536,20%,Sacramento,Sacramento,CA,95864
449882,Leonel,Romero,M,leonel.romero@earthlink.net,3/5/1970,9/20/2008,8.86,68885,16%,Vernal,Uintah,UT,84079
450738,Dirk,Rountree,M,dirk.rountree@hotmail.com,9/20/1976,6/9/2015,2.14,153664,8%,Brinkley,Brinkley,KY,41805
806622,Travis,Lovelace,M,travis.lovelace@bp.com,5/15/1986,5/30/2017,0.16,138851,17%,Taloga,Dewey,OK,73667
385833,Ray,Bender,M,ray.bender@earthlink.net,12/10/1960,10/23/2006,10.77,94725,1%,Pottstown,Montgomery,PA,19464
763163,Craig,Morley,M,craig.morley@gmail.com,9/14/1988,8/10/2014,2.97,42795,22%,Casanova,Casanova,VA,22017
897397,Billi,Earls,F,billi.earls@gmail.com,12/5/1994,7/3/2017,0.07,181504,19%,Basalt,Bingham,ID,83218
862696,Loraine,Bowie,F,loraine.bowie@gmail.com,6/27/1982,5/11/2010,7.22,86619,29%,Elizabeth,Allegheny,PA,15037
696128,Christopher,Mendes,M,christopher.mendes@hotmail.com,5/16/1975,8/21/2005,11.94,197551,27%,Houston,Harris,TX,77226
396732,Sanford,Beaudry,M,sanford.beaudry@yahoo.ca,3/25/1978,9/12/2000,16.88,95920,16%,Versailles,Woodford,KY,40383
525550,Felipa,Neff,F,felipa.neff@gmail.com,10/27/1962,7/7/1993,24.07,97325,17%,Ettrick,Trempealeau,WI,54627
391646,Rocky,Collado,M,rocky.collado@btinternet.com,2/6/1980,7/28/2007,10.01,153569,10%,Whitleyville,Jackson,TN,38588
869042,Tara,Needham,F,tara.needham@yahoo.co.uk,8/15/1960,11/22/1983,33.7,113460,12%,Memphis,Shelby,TN,38159
265358,Elton,Willoughby,M,elton.willoughby@gmail.com,1/25/1984,8/27/2005,11.93,197918,6%,Hollytree,Jackson,AL,35751
868673,Rey,Simons,M,rey.simons@btinternet.com,5/31/1976,5/14/2017,0.21,122154,3%,Washington,Hempstead,AR,71862
626383,Blair,Kaufman,F,blair.kaufman@yahoo.com,11/5/1985,3/21/2014,3.36,86622,7%,Paterson,Passaic,NJ,7510
150291,Eduardo,Riddick,M,eduardo.riddick@gmail.com,6/20/1976,1/5/2007,10.57,171683,11%,Cardin,Ottawa,OK,74335
909677,Shaun,Arias,M,shaun.arias@ntlworld.com,7/27/1959,5/10/2003,14.23,171102,15%,Washington,District of Columbia,DC,20242
138191,Lanora,Phifer,F,lanora.phifer@gmail.com,9/6/1966,12/6/2013,3.64,119046,25%,Coyanosa,Pecos,TX,79730
321519,Suellen,Denman,F,suellen.denman@gmail.com,2/19/1963,2/23/2007,10.43,66610,16%,Waterflow,San Juan,NM,87421
776039,Nancey,Bond,F,nancey.bond@yahoo.com,5/17/1966,3/12/2003,14.39,199728,14%,Rosalia,Whitman,WA,99170
121192,Eusebio,Copley,M,eusebio.copley@hotmail.com,7/1/1980,10/7/2008,8.81,62943,15%,Reidsville,Rockingham,NC,27320
348481,Lan,Boyd,F,lan.boyd@bellsouth.net,11/16/1991,6/5/2017,0.15,75589,9%,West Des Moines,Polk,IA,50265
156143,Terry,Eckert,M,terry.eckert@hotmail.com,7/17/1968,9/3/2004,12.91,60768,29%,Antimony,Garfield,UT,84712
986792,Demetrius,Desjardins,M,demetrius.desjardins@verizon.net,11/4/1971,8/4/2005,11.99,185886,27%,Memphis,Shelby,TN,38173
567275,Meaghan,Fortney,F,meaghan.fortney@apple.com,9/8/1991,3/2/2014,3.41,78571,19%,Bruington,King and Queen,VA,23023
441872,Pedro,Terrill,M,pedro.terrill@hotmail.com,3/9/1984,5/3/2017,0.24,146404,0%,Nowata,Nowata,OK,74048
247716,Adam,Cassell,M,adam.cassell@gmail.com,6/8/1976,11/10/2011,5.72,175240,20%,Raleigh,Wake,NC,27601
707951,Tomiko,Sands,F,tomiko.sands@msn.com,1/6/1996,5/28/2017,0.17,181730,7%,Dallas Center,Dallas,IA,50063
749500,Joseph,Goss,M,joseph.goss@yahoo.com,5/31/1982,6/15/2010,7.12,73266,2%,Lemoore,Kings,CA,93246
302532,Roberto,Saylor,M,roberto.saylor@yahoo.com,2/12/1964,4/11/2012,5.3,95639,7%,Mountain Pine,Garland,AR,71956
554841,Peggy,Dionne,F,peggy.dionne@aol.com,5/26/1976,11/7/2007,9.73,87573,13%,Elgin,Wabasha,MN,55932
341481,Glynis,Harvey,F,glynis.harvey@gmail.com,3/4/1984,4/6/2015,2.31,84612,23%,Detour,Detour,MD,21725
406419,August,Barrera,M,august.barrera@hotmail.com,12/9/1966,10/10/2000,16.81,44968,10%,Waterloo,Black Hawk,IA,50702
548138,Fallon,Maggard,F,fallon.maggard@hotmail.com,12/31/1981,5/7/2005,12.23,59476,12%,Henderson,Clark,NV,89015
613380,Hildegarde,Anthony,F,hildegarde.anthony@yahoo.com,9/28/1992,12/10/2015,1.63,119223,19%,Altoona,Eau Claire,WI,54720
668685,Brenton,Lund,M,brenton.lund@hotmail.com,3/2/1960,3/19/1999,18.37,100169,18%,Bay Port,Huron,MI,48720
805231,Tomika,Jerome,F,tomika.jerome@gmail.com,12/29/1964,12/5/1988,28.66,186774,29%,Holcomb,Grenada,MS,38940
765983,Colby,Hicks,M,colby.hicks@aol.com,8/6/1981,5/10/2014,3.22,68630,14%,Desert Center,Riverside,CA,92239
383673,Len,Arce,M,len.arce@gmail.com,1/15/1987,4/27/2011,6.26,108052,23%,Floyd,Floyd,IA,50435
308543,Garry,Dejesus,M,garry.dejesus@gmail.com,12/11/1967,12/4/2013,3.65,124816,14%,Orange,Orange,CA,92859
811224,Julius,Williamson,M,julius.williamson@yahoo.com,4/24/1982,12/14/2010,6.62,179435,24%,San Diego,San Diego,CA,92152
637979,Amber,Heck,F,amber.heck@aol.com,6/29/1975,7/1/2001,16.08,90843,26%,Americus,Sumter,GA,31719
431097,Porter,Tharp,M,porter.tharp@hotmail.co.uk,7/21/1994,10/13/2016,0.79,80826,5%,Ponca City,Kay,OK,74604
509371,Mollie,Boykin,F,mollie.boykin@aol.com,2/3/1974,5/31/1995,22.18,128251,19%,Lockbourne,Pickaway,OH,43137
290554,Gregory,Stroud,M,gregory.stroud@apple.com,2/14/1991,4/17/2014,3.28,123859,4%,Honomu,Hawaii,HI,96728
398989,Edgardo,Tuck,M,edgardo.tuck@gmail.com,8/13/1986,2/23/2010,7.43,113392,11%,Pattonsburg,Daviess,MO,64670
551061,Teressa,Clemons,F,teressa.clemons@walmart.com,10/28/1987,7/5/2017,0.06,165721,1%,Groveton,Coos,NH,3582
384939,Zenaida,Cavazos,F,zenaida.cavazos@gmail.com,4/27/1965,4/8/2000,17.32,95950,30%,Bolingbroke,Monroe,GA,31004
179692,Stephani,Sowell,F,stephani.sowell@gmail.com,8/17/1988,10/14/2012,4.79,73610,15%,Richey,Dawson,MT,59259
628495,Len,Boyles,M,len.boyles@verizon.net,10/15/1989,8/23/2012,4.93,105581,15%,Weymouth,Norfolk,MA,2190
394010,Kareem,Santos,M,kareem.santos@earthlink.net,2/5/1974,9/3/2004,12.91,64814,15%,Hudson,Penobscot,ME,4449
372801,Raymond,Jernigan,M,raymond.jernigan@cox.net,11/27/1967,5/20/2007,10.2,171676,11%,Polk City,Polk,FL,33868
999307,Daryl,Treadwell,M,daryl.treadwell@verizon.net,7/7/1977,4/10/2014,3.3,87411,6%,Torbert,Pointe Coupee,LA,70781
486707,Sol,Sams,M,sol.sams@aol.com,3/10/1970,12/17/2015,1.61,181252,27%,Lexington,Davidson,NC,27292
312646,Thomas,Rhoden,M,thomas.rhoden@aol.com,11/9/1975,1/10/2011,6.55,166595,4%,Flint,Smith,TX,75762
581520,Emmitt,Montague,M,emmitt.montague@aol.com,4/1/1989,3/11/2014,3.38,199968,12%,Langford,Marshall,SD,57454
701494,Jarvis,Holliman,M,jarvis.holliman@sbcglobal.net,6/6/1985,1/14/2007,10.54,161637,20%,Warfield,Martin,KY,41267
617343,Candida,Connors,F,candida.connors@gmail.com,10/20/1981,7/7/2011,6.06,161270,4%,Saum,Saum,MN,56674
653595,Shanita,Tilton,F,shanita.tilton@hotmail.com,5/2/1972,4/11/2014,3.3,138454,20%,Somerset Center,Hillsdale,MI,49282
248995,Fredia,Chism,F,fredia.chism@yahoo.ca,6/1/1959,12/1/1980,36.68,108649,4%,Decatur,Morgan,AL,35602
739214,Ivey,Thorp,F,ivey.thorp@cox.net,7/25/1967,7/28/1989,28.02,42820,19%,Waterbury,New Haven,CT,6708
939293,Patrick,Dominquez,M,patrick.dominquez@gmail.com,1/19/1972,2/5/2012,5.48,136037,26%,Murray,Calloway,KY,42071
382405,Latrina,Calderon,F,latrina.calderon@gmail.com,12/29/1957,5/30/2013,4.16,119191,29%,Minneola,Clark,KS,67865
978581,Rae,Dodge,F,rae.dodge@gmail.com,6/17/1984,5/10/2010,7.22,171322,12%,Riverdale,Prince George's,MD,20737
802411,Aracely,Ashby,F,aracely.ashby@hotmail.com,1/3/1982,7/22/2014,3.02,40152,24%,Julian,Boone,WV,25529
438290,Roxana,Medeiros,F,roxana.medeiros@yahoo.com,2/22/1996,6/18/2017,0.11,107985,24%,Columbiana,Columbiana,OH,44408
375215,Bernardina,Beatty,F,bernardina.beatty@gmail.com,1/4/1962,10/16/1983,33.81,191510,3%,North River,Warren,NY,12856
419637,Gaston,Coyle,M,gaston.coyle@gmail.com,3/7/1976,3/14/1997,20.39,189872,2%,Grady,Curry,NM,88120
887447,Annemarie,Fair,F,annemarie.fair@outlook.com,6/5/1975,3/12/2016,1.38,117979,16%,Lander,Fremont,WY,82520
736349,Tangela,Speight,F,tangela.speight@bp.com,9/26/1963,4/15/2016,1.28,154077,17%,Freeport,Stearns,MN,56331
710423,Margorie,Pace,F,margorie.pace@rediffmail.com,10/21/1989,2/2/2013,4.48,54523,2%,Milton,Sumner,KS,67106
392529,Cornelius,Mcvey,M,cornelius.mcvey@exxonmobil.com,5/22/1983,8/6/2011,5.98,156965,23%,Corunna,Shiawassee,MI,48817
